frame_no_cam,person_id,x_top_left_BB,y_top_left_BB,x_bottom_right_BB,y_bottom_right_BB
102,181,1267,189,1290,280
102,183,1617,83,1630,98
103,1,1588,97,1611,143
103,2,1552,105,1573,155
103,3,1527,118,1547,170
103,5,1632,91,1656,135
103,7,1604,92,1622,138
103,8,1561,108,1585,159
103,9,1540,111,1554,160
103,11,1258,195,1295,295
103,12,1649,88,1669,135
103,14,1497,129,1523,186
103,15,1593,96,1618,141
103,16,1613,90,1634,135
103,19,1517,121,1541,175
103,25,1542,117,1561,168
103,93,1279,206,1320,306
103,102,1385,172,1419,254
103,138,690,347,786,525
103,149,620,488,716,725
103,181,1276,189,1291,225
103,183,1615,83,1631,99
104,1,1587,96,1610,143
104,2,1552,105,1573,155
104,3,1520,119,1547,170
104,5,1632,91,1655,134
104,7,1603,93,1623,139
104,8,1561,108,1585,159
104,9,1539,112,1554,161
104,11,1255,196,1293,295
104,12,1649,89,1668,135
104,14,1497,129,1523,186
104,15,1593,96,1617,141
104,16,1613,90,1633,135
104,19,1517,121,1541,175
104,25,1542,117,1560,168
104,93,1281,206,1321,306
104,102,1385,172,1420,253
104,138,690,347,789,524
104,149,615,491,717,730
104,181,1268,188,1292,265
104,183,1615,83,1631,99
105,1,1587,96,1610,143
105,2,1551,105,1573,155
105,3,1520,119,1547,170
105,5,1632,91,1654,133
105,7,1601,93,1623,139
105,8,1561,109,1585,159
105,9,1538,112,1554,162
105,11,1252,195,1292,296
105,12,1649,89,1667,135
105,14,1496,129,1522,186
105,15,1593,95,1616,141
105,16,1612,90,1633,135
105,19,1515,121,1541,175
105,25,1542,117,1560,168
105,93,1284,205,1321,301
105,102,1386,172,1421,252
105,138,690,347,791,523
105,149,610,494,717,734
105,181,1264,187,1293,277
105,183,1614,83,1630,99
106,1,1587,96,1610,143
106,2,1550,106,1572,155
106,3,1520,119,1546,170
106,5,1632,91,1654,133
106,7,1600,94,1623,139
106,8,1560,109,1585,159
106,9,1537,112,1553,162
106,11,1249,195,1291,296
106,12,1647,89,1667,135
106,14,1496,129,1522,186
106,15,1593,95,1615,141
106,16,1612,90,1632,135
106,19,1514,122,1541,175
106,25,1541,117,1560,169
106,93,1288,205,1322,301
106,102,1387,171,1422,252
106,138,691,346,793,522
106,149,605,496,717,737
106,181,1271,187,1295,279
106,183,1614,83,1630,99
107,1,1587,96,1610,143
107,2,1549,106,1572,155
107,3,1520,120,1545,171
107,5,1631,91,1653,133
107,7,1599,94,1623,139
107,8,1559,110,1585,159
107,9,1537,113,1553,162
107,11,1247,195,1290,296
107,12,1645,89,1666,135
107,14,1495,130,1522,186
107,15,1594,95,1614,141
107,16,1610,90,1632,135
107,19,1513,123,1541,175
107,25,1540,117,1560,169
107,93,1289,204,1322,301
107,102,1388,171,1422,252
107,138,691,345,795,519
107,149,599,498,716,740
107,181,1272,186,1298,279
107,183,1614,83,1629,99
108,1,1587,96,1609,143
108,2,1553,107,1572,155
108,3,1520,120,1545,171
108,5,1631,91,1653,132
108,7,1598,94,1623,138
108,8,1559,110,1585,159
108,9,1536,113,1553,162
108,11,1244,195,1290,296
108,12,1643,89,1666,135
108,14,1494,130,1522,186
108,15,1594,95,1613,141
108,16,1608,90,1632,135
108,19,1513,123,1541,175
108,25,1540,117,1559,169
108,93,1291,204,1323,306
108,102,1389,170,1423,252
108,138,692,344,796,516
108,149,594,500,714,741
108,181,1270,185,1300,279
108,183,1614,83,1628,100
109,1,1587,96,1609,143
109,2,1551,107,1572,155
109,3,1520,120,1544,171
109,5,1631,90,1652,135
109,7,1597,95,1623,138
109,8,1559,111,1585,159
109,9,1536,114,1553,162
109,11,1242,196,1289,296
109,12,1642,90,1665,135
109,14,1493,131,1522,186
109,15,1594,94,1612,141
109,16,1606,91,1632,135
109,19,1513,123,1541,175
109,25,1539,117,1559,169
109,93,1292,203,1323,306
109,102,1390,169,1423,252
109,138,693,343,797,512
109,149,590,502,708,742
109,181,1272,184,1300,279
109,183,1614,83,1626,99
110,1,1586,96,1609,143
110,2,1550,108,1571,155
110,3,1520,120,1544,171
110,5,1631,89,1652,134
110,7,1597,95,1622,139
110,8,1559,111,1585,160
110,9,1535,114,1552,162
110,11,1240,196,1289,296
110,12,1640,90,1664,135
110,14,1493,131,1522,186
110,15,1591,94,1612,141
110,16,1605,91,1631,135
110,19,1513,124,1540,176
110,25,1538,117,1559,169
110,93,1294,203,1324,306
110,102,1389,168,1424,252
110,138,695,343,797,506
110,149,585,504,702,742
110,181,1273,184,1303,279
110,183,1614,83,1625,99
111,1,1586,96,1610,143
111,2,1547,108,1570,156
111,3,1520,119,1543,171
111,5,1631,89,1652,134
111,7,1597,95,1622,139
111,8,1559,111,1584,161
111,9,1535,114,1552,163
111,11,1237,196,1288,298
111,12,1640,90,1663,135
111,14,1492,132,1521,186
111,15,1594,94,1611,141
111,16,1604,92,1630,135
111,19,1513,124,1539,177
111,25,1537,117,1560,169
111,93,1294,203,1325,306
111,102,1388,167,1425,252
111,138,697,341,797,501
111,149,576,506,696,742
111,181,1273,184,1306,279
111,183,1615,83,1624,99
112,1,1586,97,1610,143
112,2,1547,108,1570,156
112,3,1520,119,1543,172
112,5,1631,88,1652,133
112,7,1600,95,1621,137
112,8,1558,111,1584,161
112,9,1535,114,1552,163
112,11,1235,197,1288,300
112,12,1640,90,1662,135
112,14,1493,132,1520,187
112,15,1590,94,1610,141
112,16,1604,92,1629,135
112,19,1513,124,1539,177
112,25,1537,118,1561,169
112,93,1293,202,1326,305
112,102,1388,167,1426,252
112,138,699,339,796,498
112,149,568,507,690,742
112,181,1269,184,1308,279
112,183,1614,83,1624,104
113,1,1585,97,1610,143
113,2,1552,108,1569,154
113,3,1525,119,1542,167
113,5,1631,87,1652,133
113,7,1597,95,1620,140
113,8,1558,111,1583,161
113,9,1535,114,1551,164
113,11,1234,198,1287,296
113,12,1640,90,1661,135
113,14,1493,132,1520,187
113,15,1588,94,1609,141
113,16,1604,92,1628,136
113,19,1513,124,1538,177
113,25,1536,118,1561,169
113,93,1293,203,1327,305
113,102,1387,167,1426,252
113,138,702,337,795,496
113,149,560,509,683,741
113,181,1269,184,1310,279
113,183,1613,83,1623,104
114,1,1585,98,1609,143
114,2,1547,108,1569,157
114,3,1525,119,1542,168
114,5,1630,87,1651,133
114,7,1597,95,1619,140
114,8,1557,111,1583,161
114,9,1535,114,1551,164
114,11,1232,199,1286,300
114,12,1640,90,1660,135
114,14,1493,132,1519,187
114,15,1592,95,1609,141
114,16,1605,92,1627,136
114,19,1512,124,1537,177
114,25,1535,119,1562,169
114,93,1293,203,1328,305
114,102,1387,166,1427,252
114,138,706,334,794,495
114,149,553,510,676,741
114,181,1269,185,1312,279
114,183,1613,83,1622,104
115,1,1585,98,1609,143
115,2,1547,108,1568,157
115,3,1525,119,1542,169
115,5,1630,87,1651,133
115,7,1597,94,1618,140
115,8,1557,111,1582,161
115,9,1535,114,1550,164
115,11,1230,199,1285,301
115,12,1640,90,1659,136
115,14,1492,132,1518,187
115,15,1592,95,1609,141
115,16,1605,92,1626,136
115,19,1511,124,1537,177
115,25,1535,119,1562,169
115,93,1293,203,1329,304
115,102,1387,167,1428,252
115,138,710,332,792,497
115,149,546,513,668,741
115,181,1269,185,1318,278
115,183,1612,83,1622,104
116,1,1585,98,1609,144
116,2,1547,108,1568,157
116,3,1524,119,1542,169
116,5,1630,87,1651,132
116,7,1596,94,1617,140
116,8,1557,111,1582,162
116,9,1535,114,1550,164
116,11,1229,200,1284,301
116,12,1640,90,1657,136
116,14,1492,131,1517,187
116,15,1583,96,1608,141
116,16,1605,92,1626,136
116,19,1511,124,1536,178
116,25,1534,120,1562,170
116,93,1293,203,1330,304
116,102,1387,167,1429,252
116,138,715,330,791,497
116,149,538,515,667,747
116,181,1265,185,1319,278
116,183,1611,83,1622,104
117,1,1584,98,1608,144
117,2,1547,108,1568,157
117,3,1524,119,1542,170
117,5,1629,88,1650,124
117,7,1596,94,1616,140
117,8,1557,111,1581,162
117,9,1535,114,1550,164
117,11,1228,200,1283,302
117,12,1640,89,1656,136
117,14,1491,131,1517,187
117,15,1582,96,1607,141
117,16,1605,92,1625,136
117,19,1511,124,1536,178
117,25,1534,120,1561,170
117,93,1293,203,1331,303
117,102,1387,168,1430,251
117,138,719,329,789,497
117,149,529,517,668,760
117,181,1265,185,1320,277
117,183,1611,83,1621,104
118,1,1584,98,1608,144
118,2,1547,108,1568,157
118,3,1523,119,1542,171
118,5,1629,88,1650,132
118,7,1598,94,1615,140
118,8,1557,111,1581,162
118,9,1535,114,1550,164
118,11,1227,200,1282,294
118,12,1638,89,1656,136
118,14,1491,131,1516,187
118,15,1581,102,1606,141
118,16,1605,91,1624,136
118,19,1510,124,1536,178
118,25,1534,120,1561,171
118,93,1293,203,1332,302
118,102,1387,168,1431,251
118,138,721,328,789,496
118,149,522,520,667,772
118,181,1267,185,1320,275
118,183,1610,83,1621,104
119,1,1584,98,1607,145
119,2,1547,107,1567,158
119,3,1522,119,1542,172
119,5,1628,88,1646,132
119,7,1598,93,1614,140
119,8,1557,111,1581,162
119,9,1535,114,1550,165
119,11,1226,200,1281,303
119,12,1637,89,1655,136
119,14,1491,131,1516,187
119,15,1581,123,1602,142
119,16,1605,91,1623,136
119,19,1510,123,1535,178
119,25,1534,120,1561,171
119,93,1293,203,1333,301
119,102,1388,169,1432,250
119,138,722,328,789,496
119,149,515,523,666,781
119,181,1268,185,1315,274
119,183,1609,83,1620,104
120,1,1583,98,1607,145
120,2,1547,107,1568,158
120,3,1520,120,1542,172
120,5,1628,89,1646,132
120,7,1595,93,1614,140
120,8,1557,111,1581,162
120,9,1535,114,1550,165
120,11,1225,201,1279,303
120,12,1635,89,1655,136
120,14,1490,130,1516,187
120,15,1582,102,1602,142
120,16,1605,91,1623,137
120,19,1510,123,1535,178
120,25,1534,120,1561,171
120,93,1294,203,1334,300
120,102,1388,169,1432,249
120,138,724,328,790,496
120,149,509,527,665,788
120,181,1270,184,1315,273
120,183,1608,84,1619,104
121,1,1583,98,1606,145
121,2,1547,107,1568,158
121,3,1521,120,1541,172
121,5,1627,89,1646,133
121,7,1597,93,1613,141
121,8,1557,111,1581,162
121,9,1535,114,1550,165
121,11,1225,201,1277,303
121,12,1634,89,1655,136
121,14,1490,130,1516,187
121,15,1581,97,1602,142
121,16,1605,91,1623,137
121,19,1510,123,1535,178
121,25,1534,120,1560,171
121,93,1294,202,1334,300
121,102,1388,169,1432,248
121,138,726,328,794,495
121,149,503,530,663,794
121,181,1272,184,1315,273
121,183,1607,84,1619,104
122,1,1583,98,1606,145
122,2,1547,107,1568,158
122,3,1520,121,1541,172
122,5,1627,89,1646,133
122,7,1596,94,1613,141
122,8,1556,111,1581,162
122,9,1534,114,1550,165
122,11,1225,201,1275,304
122,12,1632,89,1654,135
122,14,1490,130,1516,187
122,15,1582,96,1601,142
122,16,1605,91,1623,137
122,19,1509,124,1535,178
122,25,1534,120,1559,172
122,93,1295,202,1335,300
122,102,1388,169,1432,247
122,138,728,328,797,494
122,149,498,534,660,798
122,181,1274,183,1314,273
122,183,1607,84,1618,104
123,1,1583,97,1606,145
123,2,1547,108,1566,158
123,3,1519,121,1541,172
123,5,1626,89,1646,133
123,7,1596,94,1613,141
123,8,1556,111,1581,163
123,9,1533,114,1550,165
123,11,1225,200,1273,304
123,12,1631,90,1654,136
123,14,1489,130,1516,187
123,15,1582,96,1600,142
123,16,1604,91,1623,137
123,19,1509,124,1535,179
123,25,1534,120,1558,172
123,93,1296,201,1336,300
123,102,1388,168,1432,246
123,138,731,328,799,493
123,149,494,537,657,800
123,181,1277,182,1314,271
123,183,1607,84,1617,104
124,1,1583,97,1606,145
124,2,1547,108,1566,158
124,3,1519,122,1541,173
124,5,1626,89,1646,134
124,7,1595,94,1613,141
124,8,1556,112,1581,153
124,9,1533,115,1550,165
124,11,1225,200,1270,304
124,12,1629,90,1654,136
124,14,1489,130,1516,187
124,15,1582,96,1598,142
124,16,1604,91,1623,136
124,19,1509,125,1535,179
124,25,1534,119,1557,172
124,93,1297,201,1336,300
124,102,1389,168,1431,245
124,138,735,327,801,491
124,149,490,539,654,802
124,181,1279,182,1313,271
124,183,1611,84,1617,97
125,1,1583,97,1606,145
125,2,1547,109,1566,158
125,3,1518,122,1541,174
125,5,1626,89,1645,134
125,7,1594,95,1612,141
125,8,1556,112,1580,163
125,9,1532,115,1550,165
125,11,1225,200,1267,304
125,12,1628,90,1653,136
125,14,1488,131,1516,187
125,15,1582,96,1597,143
125,16,1603,92,1623,137
125,19,1508,125,1535,179
125,25,1534,119,1556,172
125,93,1298,200,1336,300
125,102,1390,167,1431,244
125,138,739,327,801,488
125,149,488,542,650,804
125,181,1282,181,1312,274
125,183,1610,83,1616,97
126,1,1583,97,1606,145
126,2,1547,109,1565,158
126,3,1517,122,1541,174
126,5,1626,89,1645,134
126,7,1597,95,1612,141
126,8,1555,113,1580,163
126,9,1532,116,1549,165
126,11,1225,200,1266,304
126,12,1627,90,1653,136
126,14,1488,131,1515,177
126,15,1581,96,1597,143
126,16,1601,92,1623,137
126,19,1508,126,1535,179
126,25,1534,119,1555,172
126,93,1297,200,1337,300
126,102,1391,166,1431,243
126,138,742,326,802,485
126,149,486,545,645,805
126,181,1285,181,1313,273
126,183,1610,83,1615,97
127,1,1583,97,1606,145
127,2,1546,110,1565,158
127,3,1517,122,1540,174
127,5,1625,89,1644,126
127,7,1595,96,1611,140
127,8,1555,113,1580,163
127,9,1531,116,1549,165
127,11,1225,201,1264,304
127,12,1626,90,1652,136
127,14,1488,132,1515,187
127,15,1580,95,1597,143
127,16,1600,92,1622,136
127,19,1507,126,1534,179
127,25,1534,120,1554,172
127,93,1297,199,1338,300
127,102,1392,166,1431,243
127,138,744,325,804,480
127,149,485,548,640,806
127,181,1288,181,1312,273
127,183,1610,83,1615,97
128,1,1583,98,1606,146
128,2,1545,110,1565,158
128,3,1517,122,1540,174
128,5,1627,89,1644,126
128,7,1595,96,1611,140
128,8,1555,114,1580,164
128,9,1531,116,1549,141
128,11,1224,201,1263,304
128,12,1625,91,1652,136
128,14,1487,132,1515,187
128,15,1579,95,1596,143
128,16,1599,93,1622,136
128,19,1507,127,1534,180
128,25,1534,120,1554,172
128,93,1297,199,1338,300
128,102,1393,165,1431,247
128,138,747,324,808,478
128,149,485,550,633,806
128,181,1288,181,1312,273
128,183,1609,83,1614,97
129,1,1583,98,1605,146
129,2,1545,110,1565,159
129,3,1517,122,1540,174
129,5,1627,89,1643,126
129,7,1595,96,1610,140
129,8,1554,114,1580,164
129,9,1531,117,1549,141
129,11,1224,202,1261,305
129,12,1624,91,1651,136
129,14,1487,133,1515,188
129,15,1579,95,1596,143
129,16,1601,93,1622,136
129,19,1507,127,1534,180
129,25,1532,120,1554,172
129,93,1296,198,1339,300
129,102,1394,164,1431,247
129,138,752,323,811,478
129,149,486,552,625,806
129,181,1288,181,1313,273
129,183,1608,83,1614,99
130,1,1583,99,1605,146
130,2,1544,111,1565,159
130,3,1517,122,1539,175
130,5,1626,89,1643,132
130,7,1594,96,1609,140
130,8,1555,114,1580,156
130,9,1531,117,1549,141
130,11,1221,202,1260,306
130,12,1624,91,1651,136
130,14,1486,133,1515,188
130,15,1578,96,1596,143
130,16,1600,93,1621,136
130,19,1506,127,1534,171
130,25,1532,121,1553,172
130,93,1296,198,1340,300
130,102,1396,164,1431,247
130,138,756,321,816,478
130,149,487,554,615,806
130,181,1288,182,1314,273
130,183,1605,83,1614,104
131,1,1583,99,1605,145
131,2,1545,111,1564,150
131,3,1516,122,1539,175
131,5,1626,89,1642,133
131,7,1595,96,1608,139
131,8,1555,114,1579,164
131,9,1531,117,1548,142
131,11,1218,203,1258,307
131,12,1623,91,1650,136
131,14,1486,133,1514,189
131,15,1578,96,1596,143
131,16,1600,93,1621,136
131,19,1506,127,1534,181
131,25,1531,121,1553,172
131,93,1296,198,1340,299
131,102,1397,164,1431,247
131,138,759,319,821,478
131,149,488,556,605,806
131,181,1288,182,1315,273
131,183,1604,83,1613,104
132,1,1582,100,1605,145
132,2,1544,111,1564,160
132,3,1517,121,1538,175
132,5,1625,89,1642,134
132,7,1594,96,1607,139
132,8,1554,114,1579,165
132,9,1531,116,1548,142
132,11,1215,204,1257,307
132,12,1623,91,1649,137
132,14,1485,133,1514,189
132,15,1578,96,1595,143
132,16,1599,93,1621,135
132,19,1506,127,1533,181
132,25,1530,122,1553,172
132,93,1296,198,1341,299
132,102,1398,164,1431,247
132,138,761,318,826,478
132,149,488,559,598,805
132,181,1288,183,1317,272
132,183,1602,83,1613,104
133,1,1582,100,1605,146
133,2,1544,111,1564,160
133,3,1516,121,1538,175
133,5,1623,90,1641,135
133,7,1594,95,1606,138
133,8,1554,114,1579,165
133,9,1531,116,1548,159
133,11,1214,204,1255,307
133,12,1623,91,1648,137
133,14,1485,133,1514,189
133,15,1577,97,1595,142
133,16,1598,93,1620,135
133,19,1505,127,1533,181
133,25,1530,122,1552,173
133,93,1296,199,1341,299
133,102,1398,164,1431,247
133,138,763,318,832,477
133,149,487,563,598,805
133,181,1289,183,1318,271
133,183,1601,83,1613,104
134,1,1582,100,1605,147
134,2,1544,111,1565,160
134,3,1516,121,1538,175
134,5,1622,90,1641,136
134,7,1593,95,1605,138
134,8,1554,114,1579,165
134,9,1531,116,1547,158
134,11,1213,205,1254,308
134,12,1623,90,1647,137
134,14,1484,133,1513,189
134,15,1577,97,1595,142
134,16,1598,93,1619,135
134,19,1505,127,1532,181
134,25,1531,122,1551,173
134,93,1297,199,1342,298
134,102,1398,164,1431,246
134,138,763,317,839,477
134,149,483,566,599,818
134,181,1289,183,1319,270
134,183,1600,83,1614,105
135,1,1582,101,1605,147
135,2,1543,111,1565,160
135,3,1515,121,1537,175
135,5,1620,109,1635,136
135,7,1593,95,1605,138
135,8,1553,114,1578,165
135,9,1531,116,1547,158
135,11,1213,205,1253,309
135,12,1623,90,1646,137
135,14,1484,133,1513,189
135,15,1577,98,1595,143
135,16,1598,93,1618,134
135,19,1505,127,1531,181
135,25,1531,122,1551,174
135,93,1297,199,1342,298
135,102,1398,165,1431,246
135,138,762,317,845,476
135,149,477,569,600,833
135,181,1291,183,1321,269
135,183,1598,83,1614,105
136,1,1582,101,1605,147
136,2,1544,110,1564,160
136,3,1513,121,1537,175
136,5,1619,109,1635,136
136,7,1592,95,1605,138
136,8,1553,113,1578,165
136,9,1530,116,1546,168
136,11,1213,205,1252,309
136,12,1623,90,1645,137
136,14,1484,132,1512,189
136,15,1576,98,1595,143
136,16,1596,93,1617,138
136,19,1505,126,1531,181
136,25,1531,122,1550,174
136,93,1298,199,1342,297
136,102,1399,165,1432,245
136,138,762,317,851,476
136,149,471,572,600,844
136,181,1292,182,1322,269
136,183,1598,84,1613,105
137,1,1582,101,1604,147
137,2,1544,110,1563,161
137,3,1517,121,1537,175
137,5,1619,94,1639,136
137,7,1588,95,1604,138
137,8,1553,113,1578,165
137,9,1530,116,1546,168
137,11,1213,205,1250,310
137,12,1623,90,1644,137
137,14,1484,132,1511,189
137,15,1576,98,1595,144
137,16,1596,93,1616,138
137,19,1504,126,1530,181
137,25,1531,122,1550,174
137,93,1299,198,1343,296
137,102,1399,166,1433,244
137,138,763,318,856,475
137,149,465,576,601,854
137,181,1294,181,1322,269
137,183,1597,84,1613,105
138,1,1581,100,1604,148
138,2,1542,110,1563,161
138,3,1517,122,1537,175
138,5,1618,118,1631,136
138,7,1588,95,1604,139
138,8,1553,113,1577,165
138,9,1530,116,1545,168
138,11,1211,205,1248,310
138,12,1623,90,1643,137
138,14,1484,132,1510,189
138,15,1575,98,1595,135
138,16,1597,92,1615,138
138,19,1504,126,1530,182
138,25,1531,122,1549,174
138,93,1300,198,1343,295
138,102,1400,166,1433,243
138,138,764,318,861,474
138,149,458,580,601,861
138,181,1296,181,1323,270
138,183,1596,84,1613,105
139,1,1581,100,1604,148
139,2,1541,110,1563,161
139,3,1517,122,1537,175
139,5,1619,127,1628,137
139,7,1587,95,1604,140
139,8,1553,113,1577,165
139,9,1529,117,1545,168
139,11,1208,205,1246,310
139,12,1623,90,1642,137
139,14,1484,131,1510,189
139,15,1575,98,1595,144
139,16,1594,92,1614,138
139,19,1504,126,1530,182
139,25,1531,122,1549,174
139,93,1301,197,1343,293
139,102,1400,165,1434,243
139,138,766,318,865,471
139,149,452,584,601,866
139,181,1298,180,1325,270
139,183,1596,84,1612,105
140,1,1581,100,1604,148
140,2,1541,110,1563,161
140,3,1517,123,1537,175
140,7,1590,95,1603,112
140,8,1552,113,1577,166
140,9,1528,117,1545,168
140,11,1206,205,1243,311
140,12,1622,90,1641,137
140,14,1484,131,1510,189
140,15,1575,98,1594,144
140,16,1594,92,1613,138
140,19,1504,126,1530,182
140,25,1531,122,1549,174
140,93,1303,197,1343,293
140,102,1401,165,1435,243
140,138,768,317,868,468
140,149,445,587,600,870
140,181,1300,179,1327,270
140,183,1596,84,1611,105
141,1,1581,100,1603,148
141,2,1540,110,1562,161
141,3,1517,123,1537,175
141,5,1620,111,1629,121
141,7,1589,95,1603,112
141,8,1552,114,1577,166
141,9,1527,118,1545,168
141,11,1203,205,1241,311
141,12,1620,91,1641,137
141,14,1483,131,1509,189
141,15,1575,98,1594,144
141,16,1593,92,1613,138
141,19,1504,126,1529,182
141,25,1528,122,1548,171
141,93,1304,196,1343,290
141,102,1402,165,1436,243
141,138,772,317,871,464
141,149,437,590,597,873
141,181,1298,179,1327,270
141,183,1596,84,1609,105
142,1,1581,100,1603,148
142,2,1538,110,1562,161
142,3,1515,124,1537,175
142,5,1620,111,1628,121
142,7,1588,95,1602,113
142,8,1552,114,1577,166
142,9,1526,118,1547,168
142,11,1200,206,1240,311
142,12,1618,91,1640,137
142,14,1483,131,1509,189
142,15,1575,98,1594,144
142,16,1592,92,1612,138
142,19,1502,127,1529,182
142,25,1527,122,1548,174
142,93,1306,196,1343,289
142,102,1403,164,1436,243
142,112,-315,1040,102,1226
142,138,775,316,872,460
142,149,431,593,592,874
142,181,1297,178,1329,270
142,183,1596,84,1608,99
143,1,1580,100,1603,148
143,2,1537,111,1563,161
143,3,1515,124,1536,175
143,5,1619,111,1633,138
143,7,1587,96,1602,113
143,8,1551,115,1577,166
143,9,1526,119,1547,169
143,11,1197,206,1240,311
143,12,1617,91,1639,137
143,14,1482,131,1509,189
143,15,1574,98,1594,145
143,16,1589,92,1612,138
143,19,1501,128,1529,182
143,25,1527,122,1548,175
143,93,1308,195,1344,288
143,102,1404,164,1436,243
143,112,-399,899,97,1211
143,138,780,315,872,459
143,149,425,596,586,875
143,181,1295,179,1331,270
143,183,1597,83,1607,99
144,1,1580,100,1603,148
144,2,1536,111,1563,161
144,3,1515,124,1535,174
144,5,1619,111,1632,138
144,7,1587,96,1601,113
144,8,1550,115,1577,166
144,9,1526,119,1547,169
144,11,1194,207,1239,311
144,12,1615,92,1638,138
144,14,1480,132,1509,189
144,15,1574,97,1593,145
144,16,1595,93,1612,138
144,19,1500,128,1529,182
144,25,1526,122,1548,175
144,93,1310,194,1344,288
144,102,1403,163,1437,243
144,112,-380,891,92,1285
144,138,786,313,872,459
144,149,419,599,577,875
144,181,1294,179,1333,270
144,183,1597,83,1606,105
145,1,1580,100,1603,148
145,2,1536,112,1562,161
145,3,1514,124,1535,173
145,5,1618,104,1639,138
145,7,1588,97,1601,114
145,8,1550,116,1577,166
145,9,1526,119,1546,169
145,11,1191,207,1239,312
145,12,1614,92,1637,138
145,14,1479,132,1509,189
145,15,1574,97,1593,145
145,16,1594,93,1612,138
145,19,1500,129,1529,182
145,25,1525,122,1549,175
145,93,1311,194,1345,293
145,102,1402,162,1437,243
145,112,-358,885,87,1260
145,138,793,311,870,459
145,149,414,601,567,874
145,181,1294,179,1334,269
145,183,1596,83,1606,105
146,1,1580,100,1603,148
146,2,1535,112,1562,161
146,3,1513,124,1534,173
146,5,1618,98,1638,138
146,7,1587,97,1601,114
146,8,1550,116,1576,166
146,9,1526,119,1545,170
146,11,1188,208,1238,315
146,12,1614,93,1636,138
146,14,1479,133,1509,189
146,15,1574,97,1596,145
146,16,1594,93,1611,138
146,19,1500,129,1528,183
146,25,1525,123,1549,175
146,93,1313,193,1345,293
146,102,1402,161,1438,243
146,112,-363,880,81,1235
146,138,801,309,867,459
146,149,408,603,556,874
146,181,1294,180,1336,269
146,183,1595,83,1605,105
147,1,1579,100,1603,148
147,2,1535,112,1562,161
147,3,1513,124,1534,173
147,5,1617,98,1638,138
147,7,1584,97,1600,141
147,8,1550,116,1576,167
147,9,1526,119,1545,170
147,11,1185,208,1238,316
147,12,1614,93,1635,139
147,14,1479,133,1508,189
147,15,1574,97,1596,145
147,16,1592,94,1610,138
147,19,1501,129,1527,183
147,25,1524,123,1550,175
147,93,1314,193,1346,293
147,102,1401,161,1439,243
147,112,-339,876,76,1212
147,138,810,307,864,456
147,149,397,606,546,874
147,181,1294,180,1336,269
147,183,1595,83,1604,104
148,1,1579,101,1603,148
148,2,1535,113,1561,162
148,3,1512,124,1533,173
148,5,1619,97,1638,138
148,7,1584,97,1600,141
148,8,1550,116,1575,165
148,9,1526,119,1541,170
148,11,1183,209,1238,317
148,12,1613,93,1634,139
148,14,1479,133,1508,189
148,15,1574,97,1592,145
148,16,1592,94,1609,137
148,19,1501,129,1527,181
148,25,1523,124,1550,175
148,93,1314,193,1346,293
148,102,1401,161,1440,243
148,112,-315,871,70,1233
148,138,816,306,863,459
148,149,385,610,535,873
148,181,1295,180,1332,268
148,183,1594,83,1604,104
149,1,1578,101,1603,148
149,2,1535,113,1560,162
149,3,1512,124,1533,173
149,5,1619,92,1638,138
149,7,1583,97,1600,141
149,8,1549,116,1575,167
149,9,1526,119,1541,170
149,11,1181,210,1237,317
149,12,1613,93,1633,140
149,14,1479,133,1507,190
149,15,1573,97,1592,145
149,16,1592,94,1608,137
149,19,1500,129,1526,184
149,25,1523,124,1550,175
149,93,1315,193,1347,293
149,102,1400,161,1441,243
149,112,-269,866,65,1227
149,138,824,306,865,459
149,149,374,614,523,872
149,181,1295,180,1337,266
149,183,1593,83,1604,104
150,1,1578,102,1603,148
150,2,1538,113,1560,159
150,3,1512,124,1532,174
150,5,1618,92,1638,138
150,7,1583,97,1599,141
150,8,1549,116,1574,168
150,9,1526,119,1541,171
150,11,1179,211,1237,317
150,12,1613,94,1632,140
150,14,1479,133,1506,190
150,15,1572,98,1591,145
150,16,1591,94,1608,136
150,19,1500,129,1525,184
150,25,1525,124,1550,176
150,93,1316,193,1347,293
150,102,1400,162,1442,242
150,112,-247,859,62,1221
150,138,823,305,872,459
150,149,362,617,510,888
150,181,1296,180,1337,265
150,183,1596,83,1603,100
151,1,1578,102,1603,148
151,2,1535,113,1559,163
151,3,1512,124,1532,174
151,5,1618,92,1638,138
151,7,1587,97,1599,115
151,8,1549,116,1574,168
151,9,1526,119,1541,171
151,11,1177,212,1236,318
151,12,1613,94,1631,140
151,14,1479,133,1505,190
151,15,1572,98,1591,144
151,16,1592,94,1607,136
151,19,1499,129,1524,184
151,25,1525,124,1550,176
151,93,1316,194,1348,292
151,102,1401,162,1443,242
151,112,-231,852,64,1212
151,138,821,306,881,458
151,149,347,619,514,906
151,181,1298,179,1338,264
151,183,1595,84,1603,100
152,1,1578,102,1603,149
152,2,1535,113,1558,163
152,3,1511,123,1532,175
152,5,1617,93,1638,138
152,7,1587,97,1599,115
152,8,1548,116,1573,168
152,9,1526,119,1541,171
152,11,1176,212,1235,319
152,12,1612,94,1631,140
152,14,1478,133,1505,190
152,15,1571,99,1591,144
152,16,1591,94,1606,136
152,19,1499,129,1524,184
152,25,1525,124,1550,176
152,93,1316,194,1348,292
152,102,1401,163,1444,241
152,112,-237,845,64,1199
152,138,820,306,889,457
152,149,332,623,517,922
