frame_no_cam,person_id,x_top_left_BB,y_top_left_BB,x_bottom_right_BB,y_bottom_right_BB
2204,87,1398,167,1458,276
2204,123,157,-31,175,5
2204,124,88,20,118,71
2204,162,58,53,113,110
2204,170,126,-10,147,30
2204,176,-23,23,12,72
2204,177,130,31,155,84
2204,188,-46,48,10,106
2204,203,893,-32,906,5
2205,1,218,287,268,384
2205,11,1178,451,1269,631
2205,12,80,308,148,459
2205,15,146,303,218,422
2205,75,1311,71,1337,140
2205,87,1396,167,1456,274
2205,123,157,-31,175,5
2205,124,87,20,116,71
2205,162,55,53,111,111
2205,170,126,-10,147,29
2205,176,-21,22,12,72
2205,177,131,31,154,84
2205,188,-44,55,10,106
2205,203,892,-32,905,5
2206,1,218,286,270,376
2206,11,1172,452,1266,632
2206,12,84,307,154,458
2206,15,152,301,219,421
2206,75,1311,72,1338,140
2206,87,1394,167,1454,271
2206,123,157,-31,175,5
2206,124,86,20,113,71
2206,162,53,54,109,111
2206,170,126,-10,147,28
2206,176,-19,22,11,72
2206,177,130,31,154,84
2206,188,-44,57,11,106
2206,203,891,-32,903,5
2207,1,223,285,272,374
2207,11,1167,453,1264,641
2207,12,89,307,159,462
2207,15,151,299,219,418
2207,75,1311,72,1338,140
2207,87,1392,166,1451,269
2207,123,157,-31,175,5
2207,124,86,20,112,71
2207,162,51,54,106,111
2207,170,126,-10,147,28
2207,176,-18,21,11,72
2207,177,128,31,155,84
2207,188,-30,93,11,106
2207,203,890,-32,901,5
2208,1,227,283,268,360
2208,11,1162,454,1262,649
2208,12,93,306,165,462
2208,15,156,297,219,415
2208,75,1312,72,1339,141
2208,87,1391,165,1448,267
2208,123,157,-31,175,5
2208,124,85,20,112,71
2208,162,49,54,101,111
2208,170,126,-11,147,27
2208,176,-16,21,11,72
2208,177,127,32,155,84
2208,203,888,-32,901,5
2209,1,231,281,271,370
2209,11,1156,455,1259,655
2209,12,96,306,171,462
2209,15,160,295,218,416
2209,75,1307,72,1340,142
2209,87,1391,165,1444,266
2209,123,157,-31,175,5
2209,124,84,20,112,71
2209,162,47,53,97,112
2209,170,127,-11,147,27
2209,176,-15,20,10,72
2209,177,126,32,155,85
2209,203,887,-32,901,5
2210,1,235,279,284,372
2210,11,1151,457,1257,659
2210,12,103,306,177,462
2210,15,164,293,218,416
2210,75,1308,71,1340,141
2210,87,1391,163,1440,267
2210,123,157,-31,175,4
2210,124,83,20,112,71
2210,162,45,53,92,112
2210,170,127,-11,147,29
2210,176,-15,20,12,69
2210,177,125,33,155,85
2210,203,885,-31,902,5
2211,1,238,277,288,369
2211,11,1145,459,1255,661
2211,12,107,305,182,461
2211,15,167,292,228,416
2211,75,1309,71,1340,140
2211,87,1390,162,1437,267
2211,123,157,-31,175,4
2211,124,82,20,113,71
2211,162,44,53,87,112
2211,170,127,-12,146,29
2211,176,-14,19,13,70
2211,177,124,33,155,86
2211,203,884,-31,902,5
2212,1,241,275,294,368
2212,11,1140,462,1253,663
2212,12,106,305,187,459
2212,15,167,291,233,415
2212,75,1311,70,1340,140
2212,87,1390,161,1434,267
2212,123,157,-31,175,4
2212,124,81,20,113,71
2212,162,42,53,82,112
2212,170,127,-12,147,29
2212,176,-14,19,15,72
2212,177,123,34,155,86
2212,203,883,-31,902,5
2213,1,242,274,299,367
2213,11,1135,464,1251,664
2213,12,107,304,193,458
2213,15,167,290,240,415
2213,75,1313,70,1340,140
2213,87,1390,160,1431,264
2213,123,157,-31,175,4
2213,124,80,21,113,71
2213,162,40,53,81,112
2213,170,127,-12,148,29
2213,176,-13,19,18,72
2213,177,122,34,155,86
2213,203,882,-31,902,5
2214,1,242,273,306,366
2214,11,1130,466,1248,665
2214,12,109,304,197,455
2214,15,167,290,248,415
2214,75,1315,69,1340,140
2214,87,1388,159,1429,267
2214,123,157,-31,175,5
2214,124,79,21,113,71
2214,162,37,53,82,112
2214,170,127,-12,149,29
2214,176,-13,19,22,71
2214,177,121,34,155,87
2214,203,881,-31,902,4
2215,1,241,273,313,366
2215,11,1127,467,1245,666
2215,12,114,303,200,453
2215,15,168,291,255,415
2215,75,1314,68,1340,137
2215,87,1386,158,1427,267
2215,123,157,-31,175,5
2215,124,78,21,114,72
2215,162,33,54,82,113
2215,170,127,-12,149,29
2215,176,-12,19,25,71
2215,177,120,34,154,87
2215,203,881,-31,901,4
2216,1,242,273,320,366
2216,11,1124,469,1241,667
2216,12,119,302,203,448
2216,15,168,291,261,415
2216,75,1313,68,1340,138
2216,87,1381,158,1425,267
2216,123,157,-31,174,5
2216,124,77,22,114,72
2216,162,28,54,83,114
2216,170,127,-12,150,29
2216,176,-11,19,27,71
2216,177,119,34,152,87
2216,203,880,-31,901,4
2217,1,242,273,326,365
2217,11,1121,470,1236,667
2217,12,127,301,204,444
2217,15,170,291,267,414
2217,75,1315,68,1340,140
2217,87,1374,158,1424,266
2217,123,156,-31,174,5
2217,124,76,22,114,72
2217,162,24,55,83,114
2217,170,128,-12,150,29
2217,176,-10,20,28,71
2217,177,118,34,150,87
2217,203,880,-30,899,4
2218,1,243,273,332,365
2218,11,1121,471,1229,667
2218,12,136,300,205,441
2218,15,173,291,271,413
2218,75,1317,67,1340,140
2218,87,1369,159,1422,266
2218,123,156,-31,174,5
2218,124,75,22,114,72
2218,162,21,55,83,114
2218,170,128,-12,150,29
2218,176,-9,20,29,71
2218,177,117,34,148,87
2218,203,880,-30,898,4
2219,1,245,273,336,364
2219,11,1121,472,1221,667
2219,12,146,298,204,438
2219,15,178,290,275,384
2219,75,1318,68,1340,140
2219,87,1365,159,1420,265
2219,123,156,-32,175,5
2219,124,73,22,114,73
2219,162,18,56,82,114
2219,170,129,-11,150,28
2219,176,-7,20,29,70
2219,177,116,34,146,87
2219,203,880,-31,896,4
2220,1,248,272,340,363
2220,11,1122,472,1213,667
2220,12,155,296,203,437
2220,15,184,289,278,383
2220,75,1318,68,1341,140
2220,87,1362,160,1417,264
2220,123,156,-32,175,5
2220,124,72,22,113,73
2220,162,17,56,80,115
2220,170,129,-11,149,28
2220,176,-6,20,29,69
2220,177,115,34,144,87
2220,203,880,-31,894,5
2221,1,252,271,344,377
2221,11,1123,472,1205,667
2221,12,159,295,205,436
2221,15,190,288,280,381
2221,75,1318,68,1341,140
2221,87,1362,160,1416,262
2221,123,156,-32,175,5
2221,124,71,22,113,73
2221,162,16,56,75,115
2221,170,129,-11,149,28
2221,176,-4,20,29,69
2221,177,115,34,142,87
2221,203,881,-31,893,5
2222,1,258,270,346,375
2222,7,99,422,137,459
2222,11,1125,473,1198,667
2222,12,162,294,213,415
2222,15,198,287,281,380
2222,75,1318,68,1341,140
2222,87,1361,160,1415,260
2222,122,361,-34,380,5
2222,123,155,-32,176,5
2222,124,70,22,112,73
2222,162,16,56,70,115
2222,170,130,-11,150,27
2222,176,-3,19,29,69
2222,177,114,34,139,87
2222,203,881,-31,891,5
2223,1,264,269,348,373
2223,7,66,354,148,456
2223,11,1126,473,1192,667
2223,12,165,293,221,415
2223,15,205,285,282,378
2223,75,1318,69,1342,139
2223,87,1360,160,1412,257
2223,122,361,-34,380,5
2223,123,155,-32,176,5
2223,124,69,23,110,73
2223,162,16,56,65,115
2223,170,130,-12,149,27
2223,176,-2,19,29,69
2223,177,113,34,138,87
2223,203,881,-31,890,5
2224,1,270,268,348,372
2224,7,48,312,154,454
2224,11,1124,475,1186,667
2224,12,168,292,229,415
2224,15,211,284,282,376
2224,75,1318,69,1342,138
2224,87,1361,159,1409,256
2224,122,361,-34,380,5
2224,123,155,-32,176,5
2224,124,68,23,108,73
2224,162,15,55,60,115
2224,170,130,-12,149,27
2224,176,-1,19,27,67
2224,177,110,35,137,88
2224,203,881,-31,890,5
2225,1,277,266,344,372
2225,7,52,312,159,452
2225,11,1118,476,1180,667
2225,12,171,292,236,415
2225,15,217,282,281,375
2225,75,1319,69,1343,138
2225,87,1362,158,1406,256
2225,123,155,-32,176,5
2225,124,67,23,105,73
2225,162,13,55,55,115
2225,170,131,-12,149,27
2225,176,0,18,27,66
2225,177,108,35,139,88
2225,203,880,-31,890,4
2226,1,284,265,344,381
2226,7,58,312,162,451
2226,11,1112,478,1178,667
2226,12,171,291,243,414
2226,15,223,280,281,373
2226,75,1319,69,1344,136
2226,87,1362,157,1402,256
2226,123,155,-32,176,5
2226,124,66,22,102,73
2226,162,11,55,52,115
2226,170,131,-12,149,27
2226,176,0,18,27,66
2226,177,105,36,139,89
2226,203,879,-30,890,4
2227,1,290,263,343,378
2227,7,57,312,165,451
2227,11,1098,480,1180,671
2227,12,174,291,250,414
2227,15,227,278,282,371
2227,75,1319,68,1345,136
2227,87,1363,155,1398,256
2227,123,156,-31,176,5
2227,124,66,22,99,74
2227,162,8,55,52,114
2227,170,131,-13,149,27
2227,176,1,17,28,69
2227,177,103,36,140,89
2227,203,877,-30,890,4
2228,1,294,261,348,375
2228,7,62,311,166,451
2228,11,1086,482,1183,674
2228,12,177,290,256,413
2228,15,230,276,284,369
2228,75,1319,68,1346,136
2228,87,1363,154,1396,256
2228,123,156,-31,176,5
2228,124,66,22,95,74
2228,162,5,55,53,115
2228,170,131,-13,150,27
2228,176,2,17,28,69
2228,177,101,37,140,89
2228,203,875,-30,891,4
2229,1,297,260,340,349
2229,7,67,310,166,451
2229,11,1078,484,1184,677
2229,12,180,290,262,413
2229,15,234,275,285,369
2229,75,1320,67,1347,136
2229,87,1360,152,1395,256
2229,123,156,-31,175,5
2229,124,65,22,92,72
2229,162,3,56,53,115
2229,170,131,-13,151,27
2229,176,2,17,29,69
2229,177,100,37,139,90
2229,203,874,-30,891,4
2230,1,300,266,345,371
2230,7,72,309,166,450
2230,11,1073,485,1184,678
2230,12,184,289,266,412
2230,15,237,275,286,369
2230,75,1320,67,1347,136
2230,87,1356,151,1395,256
2230,123,156,-31,175,5
2230,124,64,22,94,74
2230,162,0,56,53,115
2230,170,131,-13,151,27
2230,176,2,17,30,69
2230,177,99,37,139,90
2230,203,873,-30,891,4
2231,1,302,273,346,371
2231,7,77,307,164,450
2231,11,1070,486,1183,680
2231,12,186,288,269,411
2231,15,239,274,290,369
2231,75,1321,66,1348,136
2231,87,1353,151,1394,256
2231,123,157,-31,175,5
2231,124,63,22,94,74
2231,162,-2,57,53,116
2231,170,131,-13,151,27
2231,176,2,17,32,69
2231,177,99,37,137,90
2231,203,873,-29,890,5
2232,1,305,276,348,371
2232,7,82,306,162,450
2232,11,1067,486,1181,681
2232,12,190,287,272,410
2232,15,242,274,293,369
2232,75,1322,66,1350,136
2232,87,1349,150,1394,256
2232,123,157,-31,176,5
2232,124,62,22,94,74
2232,162,-5,57,53,116
2232,170,131,-13,152,27
2232,176,3,17,35,68
2232,177,99,37,135,90
2232,203,873,-30,890,5
2233,1,306,275,351,371
2233,7,87,304,160,450
2233,11,1066,487,1176,682
2233,12,196,286,274,408
2233,15,245,275,296,369
2233,75,1323,65,1351,136
2233,87,1346,150,1394,256
2233,123,157,-31,176,5
2233,124,61,23,94,74
2233,162,-8,58,52,116
2233,170,132,-13,152,27
2233,176,3,18,37,68
2233,177,99,37,133,90
2233,203,873,-30,889,5
2234,1,324,338,354,371
2234,7,91,302,160,450
2234,11,1066,487,1168,682
2234,12,201,285,275,378
2234,15,249,275,303,370
2234,75,1324,65,1352,136
2234,87,1343,150,1393,256
2234,123,157,-32,176,5
2234,124,60,23,94,74
2234,162,-11,57,50,116
2234,170,132,-13,152,27
2234,176,3,18,38,68
2234,177,99,37,131,90
2234,203,872,-30,887,5
2235,7,95,300,152,443
2235,11,1064,488,1159,682
2235,12,206,284,276,377
2235,15,253,275,310,370
2235,75,1325,64,1352,136
2235,87,1340,150,1392,256
2235,123,157,-32,176,5
2235,124,59,23,94,74
2235,162,-13,57,46,116
2235,170,131,-13,152,27
2235,176,4,18,39,67
2235,177,99,37,129,90
2235,203,872,-30,886,5
2236,7,100,298,155,443
2236,11,1064,488,1148,682
2236,12,211,282,276,375
2236,15,258,275,314,370
2236,16,85,399,120,433
2236,75,1325,64,1354,136
2236,87,1338,151,1390,255
2236,123,157,-32,175,5
2236,124,58,23,94,74
2236,162,-15,57,43,116
2236,170,132,-12,152,27
2236,176,4,18,40,66
2236,177,100,37,126,90
2236,203,871,-30,884,5
2237,7,104,297,161,442
2237,11,1057,488,1139,682
2237,12,215,281,276,373
2237,15,266,274,318,369
2237,16,89,399,120,432
2237,75,1325,64,1355,136
2237,87,1336,151,1388,254
2237,122,358,-34,379,5
2237,123,157,-32,175,5
2237,124,57,23,94,74
2237,162,-17,57,38,116
2237,170,132,-12,152,26
2237,176,5,18,40,65
2237,177,100,37,125,90
2237,203,870,-30,882,5
2238,7,106,296,168,423
2238,11,1049,489,1128,682
2238,12,219,279,275,372
2238,15,270,273,339,379
2238,16,91,399,120,433
2238,75,1324,64,1356,136
2238,87,1333,151,1387,253
2238,122,358,-34,379,5
2238,123,157,-32,175,5
2238,124,55,23,94,75
2238,162,-19,57,34,116
2238,170,132,-12,152,26
2238,176,6,17,40,65
2238,177,99,37,125,90
2238,203,869,-30,881,5
2239,7,107,296,175,423
2239,11,1041,489,1117,682
2239,12,223,278,276,370
2239,15,270,272,341,377
2239,16,57,311,120,433
2239,75,1324,64,1357,136
2239,87,1332,150,1386,252
2239,122,358,-33,379,5
2239,123,157,-32,175,5
2239,124,54,24,94,75
2239,162,-21,56,29,116
2239,170,132,-13,152,25
2239,176,8,17,40,65
2239,177,97,37,125,90
2239,203,868,-30,879,5
2240,1,327,357,357,387
2240,7,107,296,183,423
2240,11,1032,490,1108,684
2240,12,226,277,276,369
2240,15,274,271,342,376
2240,16,60,309,120,433
2240,75,1324,64,1358,136
2240,87,1330,150,1384,250
2240,122,358,-33,378,5
2240,123,157,-32,175,5
2240,124,53,23,93,75
2240,162,-23,56,24,116
2240,170,133,-13,152,25
2240,176,9,16,39,65
2240,177,96,37,126,91
2240,203,867,-29,878,4
2241,7,107,296,191,422
2241,11,1022,491,1106,692
2241,12,230,276,277,369
2241,15,279,269,342,376
2241,16,65,307,120,433
2241,75,1324,65,1357,136
2241,87,1329,149,1381,249
2241,122,358,-33,378,5
2241,123,157,-32,175,5
2241,124,52,23,93,75
2241,162,-24,55,18,116
2241,170,133,-13,152,24
2241,176,10,16,39,65
2241,177,95,37,126,92
2241,203,865,-29,878,5
2242,7,107,296,198,422
2242,11,1013,492,1104,698
2242,12,233,276,279,369
2242,15,283,267,341,376
2242,16,63,306,131,433
2242,75,1325,65,1357,135
2242,87,1329,148,1378,246
2242,122,358,-33,378,5
2242,123,157,-32,175,5
2242,124,51,23,92,75
2242,162,-27,55,16,116
2242,170,133,-13,153,24
2242,176,11,15,39,65
2242,177,94,38,126,92
2242,203,865,-29,879,5
2243,7,108,296,205,422
2243,11,1004,494,1103,704
2243,12,236,275,282,369
2243,15,286,265,341,376
2243,16,66,305,138,462
2243,75,1325,65,1358,135
2243,87,1328,147,1374,245
2243,122,358,-33,378,5
2243,123,157,-32,175,5
2243,124,50,23,90,75
2243,162,-29,56,16,116
2243,170,133,-14,153,26
2243,176,13,15,39,65
2243,177,93,39,126,92
2243,203,864,-28,879,5
2244,7,110,296,210,421
2244,11,995,497,1105,707
2244,12,239,275,285,369
2244,15,290,263,341,376
2244,16,64,304,153,462
2244,75,1326,64,1358,134
2244,87,1328,146,1372,245
2244,122,358,-33,378,5
2244,123,157,-32,175,5
2244,124,49,23,88,75
2244,162,-32,56,17,117
2244,170,134,-14,153,26
2244,176,13,14,40,63
2244,177,92,39,126,92
2244,203,863,-28,879,5
2245,7,113,295,214,421
2245,11,987,499,1106,709
2245,12,243,275,287,369
2245,15,294,262,341,376
2245,16,64,304,152,461
2245,75,1326,64,1358,133
2245,87,1328,145,1369,245
2245,122,358,-33,378,5
2245,123,157,-32,175,5
2245,124,48,23,86,75
2245,162,-36,56,18,117
2245,170,134,-14,153,26
2245,176,14,14,41,63
2245,177,91,39,126,93
2245,203,862,-28,879,5
2246,7,118,295,218,420
2246,11,979,501,1107,710
2246,12,250,275,291,369
2246,15,295,261,343,376
2246,16,65,305,160,461
2246,75,1327,64,1359,132
2246,87,1329,144,1366,245
2246,123,157,-32,175,5
2246,124,48,23,83,75
2246,162,-39,57,18,115
2246,170,134,-14,154,26
2246,176,14,13,43,65
2246,177,90,39,126,93
2246,203,862,-28,879,5
2247,7,124,294,220,419
2247,11,973,503,1106,711
2247,12,253,274,295,368
2247,15,296,260,345,376
2247,16,67,305,189,461
2247,75,1329,63,1359,132
2247,87,1326,143,1363,242
2247,123,157,-32,175,5
2247,124,47,23,81,75
2247,162,-42,57,18,114
2247,170,134,-14,155,26
2247,176,15,13,46,65
2247,177,88,39,125,93
2247,203,861,-28,879,6
2248,7,134,293,223,417
2248,11,967,505,1105,712
2248,12,257,274,302,367
2248,15,296,267,348,376
2248,16,69,305,172,460
2248,75,1330,63,1358,132
2248,87,1324,143,1361,245
2248,123,157,-32,175,5
2248,124,47,23,78,75
2248,162,-45,58,17,113
2248,170,134,-14,155,26
2248,176,15,13,48,64
2248,177,87,39,123,94
2248,203,861,-28,878,6
2249,7,139,292,225,440
2249,11,963,507,1101,712
2249,12,262,273,306,366
2249,15,296,275,352,376
2249,16,73,304,176,459
2249,75,1331,62,1358,128
2249,87,1320,142,1359,245
2249,123,157,-32,175,5
2249,124,45,23,76,75
2249,162,-42,64,15,113
2249,170,134,-14,155,26
2249,176,16,14,51,64
2249,177,86,39,121,94
2249,203,860,-28,877,6
2250,7,146,291,226,437
2250,11,960,508,1094,713
2250,12,267,272,309,364
2250,15,296,279,356,376
2250,16,77,304,180,457
2250,75,1333,62,1358,128
2250,87,1313,143,1358,245
2250,123,157,-32,175,5
2250,124,43,23,73,75
2250,162,-37,73,11,112
2250,170,134,-14,156,26
2250,176,17,14,53,64
2250,177,85,39,119,94
2250,203,860,-28,876,6
2251,7,153,289,226,434
2251,11,958,510,1085,714
2251,12,273,271,314,362
2251,15,296,279,339,345
2251,16,84,303,184,455
2251,75,1334,61,1359,132
2251,87,1307,143,1356,244
2251,123,157,-32,175,5
2251,124,41,23,74,75
2251,162,-38,74,12,111
2251,170,135,-14,156,26
2251,176,18,14,54,64
2251,177,85,39,117,94
2251,203,860,-28,875,6
2252,7,161,287,226,431
2252,11,958,511,1074,714
2252,12,278,270,319,361
2252,15,297,296,336,345
2252,16,91,302,187,452
2252,75,1335,61,1359,132
2252,87,1303,144,1354,244
2252,123,157,-32,175,5
2252,124,39,23,74,75
2252,162,-21,97,12,111
2252,170,135,-14,156,25
2252,176,19,14,55,63
2252,177,84,39,115,94
2252,203,860,-28,874,6
2253,7,168,285,226,429
2253,11,959,512,1063,715
2253,12,284,268,328,378
2253,15,300,296,340,344
2253,16,99,300,189,449
2253,75,1337,61,1356,132
2253,87,1300,144,1354,243
2253,123,157,-32,174,5
2253,124,38,23,75,75
2253,162,-25,98,13,112
2253,170,136,-14,156,25
2253,176,20,14,55,63
2253,177,83,39,112,94
2253,203,860,-29,873,6
2254,5,100,430,144,467
2254,7,173,284,226,428
2254,11,960,512,1050,715
2254,12,288,266,329,378
2254,15,303,296,343,344
2254,16,108,299,189,446
2254,75,1337,61,1357,132
2254,87,1298,144,1354,242
2254,122,358,-34,375,5
2254,123,157,-32,174,5
2254,124,36,23,75,75
2254,162,-30,98,13,112
2254,170,136,-14,156,24
2254,176,22,14,55,62
2254,177,83,39,110,94
2254,203,860,-29,872,6
2255,5,106,428,151,465
2255,7,176,282,232,402
2255,11,963,513,1036,715
2255,12,290,265,336,378
2255,15,307,311,342,343
2255,16,116,297,189,443
2255,75,1337,61,1357,132
2255,87,1297,144,1354,241
2255,122,358,-33,375,5
2255,123,156,-32,174,5
2255,124,35,24,75,75
2255,170,136,-14,156,24
2255,176,23,14,55,61
2255,177,82,39,107,94
2255,203,861,-29,871,6
2256,5,66,360,153,465
2256,7,180,281,238,400
2256,11,965,513,1021,715
2256,12,292,264,343,378
2256,15,313,311,345,342
2256,16,122,296,189,440
2256,75,1337,61,1358,132
2256,87,1296,144,1353,239
2256,122,358,-33,375,5
2256,124,34,24,75,75
2256,170,137,-14,156,24
2256,176,24,13,54,61
2256,177,79,40,107,94
2256,203,861,-29,870,6
2257,5,72,360,155,465
2257,7,183,280,244,400
2257,11,965,515,1015,714
2257,12,291,263,336,378
2257,16,128,294,189,438
2257,75,1337,61,1359,132
2257,87,1296,144,1350,238
2257,122,358,-33,375,5
2257,124,34,24,75,75
2257,170,137,-14,156,24
2257,176,25,13,54,61
2257,177,76,40,108,95
2257,203,861,-29,869,6
2258,5,76,360,156,465
2258,7,185,280,251,400
2258,11,956,516,1017,714
2258,12,293,262,343,378
2258,16,132,292,196,437
2258,75,1337,62,1359,131
2258,87,1297,143,1347,237
2258,122,357,-33,375,5
2258,124,33,24,75,75
2258,170,137,-14,155,24
2258,176,25,12,54,61
2258,177,74,41,109,95
2258,203,861,-29,868,6
2259,5,54,322,156,465
2259,7,188,280,240,400
2259,11,948,518,1019,714
2259,12,296,262,347,377
2259,16,135,291,202,410
2259,75,1337,62,1360,131
2259,87,1298,142,1344,237
2259,122,357,-33,375,5
2259,124,33,24,75,75
2259,170,137,-15,155,24
2259,176,26,12,54,61
2259,177,71,41,109,95
2259,203,861,-29,868,6
2260,5,61,320,154,464
2260,7,191,281,245,400
2260,11,941,520,1020,716
2260,12,299,261,351,377
2260,16,138,290,207,410
2260,75,1337,62,1361,130
2260,87,1298,141,1339,237
2260,122,357,-33,375,5
2260,123,155,-33,175,5
2260,124,33,24,74,75
2260,170,137,-15,156,24
2260,176,27,11,54,61
2260,177,69,41,109,95
2260,203,861,-29,867,6
2261,5,67,319,152,464
2261,7,195,281,257,400
2261,11,927,522,1023,721
2261,12,300,269,342,377
2261,16,142,289,212,410
2261,75,1338,66,1360,129
2261,87,1298,140,1333,237
2261,122,357,-33,375,5
2261,123,155,-33,176,5
2261,124,34,24,72,75
2261,170,137,-15,156,24
2261,176,28,11,48,59
2261,177,68,42,109,96
2261,203,861,-29,867,6
2262,5,73,317,151,464
2262,7,199,282,262,399
2262,11,913,524,1026,724
2262,12,302,278,346,376
2262,16,144,289,220,410
2262,75,1338,71,1360,128
2262,87,1299,139,1327,237
2262,122,357,-33,375,5
2262,123,155,-33,176,5
2262,124,34,24,71,75
2262,170,137,-15,157,24
2262,176,28,10,50,59
2262,177,67,42,108,97
2262,203,861,-29,867,6
2263,5,72,315,150,464
2263,7,203,282,268,399
2263,11,902,526,1027,726
2263,12,305,278,346,375
2263,16,146,289,227,410
2263,75,1339,71,1356,127
2263,87,1299,138,1326,238
2263,122,357,-33,375,5
2263,123,155,-33,175,5
2263,124,35,24,68,75
2263,170,137,-15,157,24
2263,176,29,10,54,41
2263,177,67,42,107,97
2263,203,861,-29,867,6
2264,5,76,313,149,465
2264,7,207,282,272,398
2264,11,896,527,1027,729
2264,12,308,294,349,375
2264,16,149,290,234,410
2264,75,1339,71,1357,126
2264,87,1298,143,1326,238
2264,122,356,-33,375,5
2264,123,156,-33,175,5
2264,124,34,23,66,75
2264,170,137,-15,157,24
2264,176,29,10,55,41
2264,177,67,42,106,97
2264,203,860,-29,867,6
2265,5,81,311,148,465
2265,7,200,281,276,422
2265,11,893,528,1025,731
2265,12,312,294,353,374
2265,16,153,290,238,410
2265,75,1340,70,1358,125
2265,87,1297,147,1325,237
2265,122,356,-33,375,5
2265,123,156,-33,175,5
2265,124,34,23,64,75
2265,170,138,-15,158,24
2265,176,29,10,57,59
2265,177,67,42,103,97
2265,203,860,-29,867,6
2266,5,85,309,148,465
2266,7,202,281,280,420
2266,11,892,528,1020,732
2266,12,315,309,342,340
2266,16,161,290,242,409
2266,75,1342,70,1358,124
2266,87,1295,150,1325,237
2266,122,356,-33,375,5
2266,123,156,-33,175,5
2266,124,33,23,62,75
2266,170,138,-15,158,24
2266,176,29,11,60,58
2266,177,67,42,101,90
2266,203,860,-29,867,6
2267,5,88,308,156,465
2267,7,207,279,282,416
2267,11,891,529,1013,733
2267,16,166,290,245,409
2267,75,1343,69,1359,124
2267,87,1298,150,1324,237
2267,122,356,-33,374,5
2267,123,156,-32,175,5
2267,124,32,23,60,75
2267,170,137,-15,158,24
2267,176,30,11,62,58
2267,177,68,42,98,91
2267,203,860,-29,867,6
2268,5,88,307,163,465
2268,7,214,278,275,412
2268,11,891,529,1003,733
2268,12,326,357,350,387
2268,16,165,290,248,432
2268,75,1344,69,1360,124
2268,87,1297,151,1323,237
2268,122,355,-33,374,5
2268,123,156,-33,175,5
2268,124,31,23,57,72
2268,170,137,-15,158,24
2268,176,30,11,63,58
2268,177,69,41,94,87
2268,203,860,-29,867,7
2269,5,88,307,170,465
2269,7,232,276,279,371
2269,11,889,530,992,733
2269,12,332,355,355,384
2269,16,168,289,253,429
2269,75,1346,68,1360,101
2269,87,1297,151,1322,237
2269,122,355,-33,374,5
2269,123,156,-33,175,5
2269,124,30,23,58,75
2269,170,138,-15,158,24
2269,176,32,11,64,58
2269,177,68,41,92,87
2269,203,860,-29,867,7
2270,5,88,307,177,465
2270,7,237,274,282,369
2270,11,887,530,981,733
2270,16,173,289,239,426
2270,75,1346,77,1358,101
2270,87,1296,163,1320,236
2270,122,355,-33,374,5
2270,123,156,-33,175,5
2270,124,29,23,59,75
2270,170,138,-15,159,23
2270,176,33,11,65,59
2270,177,67,41,91,87
2270,203,860,-29,867,7
2271,5,90,307,185,464
2271,7,242,272,286,366
2271,11,885,530,969,733
2271,16,179,288,241,423
2271,75,1345,77,1358,101
2271,87,1296,164,1319,235
2271,122,355,-33,375,5
2271,123,156,-33,175,5
2271,124,28,23,59,75
2271,170,138,-15,159,23
2271,176,33,11,66,58
2271,177,65,42,91,87
2271,203,860,-29,867,7
2272,5,91,307,191,464
2272,7,245,270,291,364
2272,11,880,531,956,734
2272,16,186,287,239,421
2272,75,1345,77,1359,101
2272,87,1295,175,1317,233
2272,122,355,-33,375,5
2272,123,156,-33,175,5
2272,124,27,23,59,75
2272,170,138,-15,159,22
2272,176,34,11,65,58
2272,177,64,42,91,87
2272,203,858,-29,867,7
2273,5,93,307,196,463
2273,7,249,268,296,361
2273,11,869,531,944,734
2273,16,194,285,243,419
2273,75,1345,83,1376,101
2273,87,1293,209,1311,231
2273,122,354,-33,375,5
2273,124,26,23,59,75
2273,170,139,-15,159,22
2273,176,35,11,65,58
2273,177,63,43,91,88
2273,203,858,-29,868,7
2274,5,97,306,201,462
2274,7,252,266,302,358
2274,11,861,531,929,734
2274,16,199,283,244,418
2274,75,1346,82,1377,101
2274,122,354,-33,375,5
2274,124,25,23,60,75
2274,170,139,-15,159,22
2274,176,36,10,65,58
2274,177,62,43,91,89
2274,203,857,-29,868,7
2275,5,102,306,205,460
2275,7,255,265,308,357
2275,11,853,531,915,740
2275,16,203,281,249,417
2275,75,1346,82,1378,101
2275,122,354,-33,375,5
2275,124,23,24,60,75
2275,170,140,-16,159,21
2275,176,38,10,64,58
2275,177,61,44,91,89
2275,203,857,-28,868,6
2276,5,108,305,209,457
2276,7,257,264,314,356
2276,11,841,531,925,747
2276,16,207,279,254,372
2276,75,1346,77,1379,101
2276,122,354,-32,375,5
2276,124,22,24,60,75
2276,170,140,-16,158,21
2276,176,39,9,64,58
2276,177,59,44,90,89
2276,203,857,-28,867,6
2277,5,116,303,211,455
2277,7,256,264,322,356
2277,11,830,532,927,751
2277,16,210,278,260,370
2277,75,1346,76,1380,100
2277,122,354,-32,375,5
2277,124,21,24,52,75
2277,170,140,-16,158,23
2277,176,40,9,65,58
2277,177,58,44,89,90
2277,203,857,-28,867,6
2278,5,124,302,212,429
2278,7,257,264,329,373
2278,11,819,534,930,752
2278,16,212,276,266,369
2278,75,1366,76,1380,97
2278,122,354,-32,376,5
2278,124,20,24,52,75
2278,170,140,-16,159,23
