frame_no_cam,person_id,x_top_left_BB,y_top_left_BB,x_bottom_right_BB,y_bottom_right_BB
191,124,1434,22,1457,62
191,125,820,-7,833,24
191,134,1748,-27,1766,6
191,151,1754,-32,1772,5
191,152,768,7,780,41
191,158,518,109,540,159
191,161,663,183,691,247
191,165,499,113,522,161
191,166,1465,38,1484,81
191,168,1426,43,1444,85
191,174,1091,506,1158,632
191,178,790,-4,806,27
191,180,714,20,728,57
192,40,806,-3,819,29
192,57,769,8,782,43
192,62,784,13,792,25
192,66,1757,-15,1778,20
192,67,1443,40,1464,84
192,76,1788,6,1807,46
192,88,1908,98,1940,151
192,100,526,104,546,152
192,101,140,66,158,105
192,106,1181,320,1237,414
192,110,1229,49,1247,92
192,111,360,89,393,135
192,118,843,-17,858,14
192,122,1220,412,1280,521
192,124,1434,22,1457,62
192,125,820,-7,833,24
192,134,1748,-27,1766,6
192,151,1754,-32,1771,5
192,152,768,7,782,41
192,158,518,109,540,159
192,161,664,182,691,247
192,165,498,112,521,161
192,166,1465,38,1484,80
192,168,1427,43,1444,86
192,174,1091,504,1160,631
192,178,790,-4,806,27
192,180,714,19,729,57
193,40,806,-4,819,29
193,57,769,8,782,43
193,62,785,17,792,25
193,66,1757,-15,1778,20
193,67,1443,40,1464,84
193,76,1788,7,1807,46
193,88,1908,98,1940,151
193,100,526,104,546,153
193,101,139,66,158,102
193,106,1182,320,1237,414
193,110,1227,49,1247,92
193,111,359,89,392,134
193,118,844,-17,858,12
193,122,1220,411,1281,519
193,124,1434,22,1457,62
193,125,819,-7,833,24
193,134,1748,-27,1766,6
193,151,1754,-30,1771,5
193,152,767,6,781,41
193,158,519,109,541,159
193,161,665,182,691,249
193,165,497,112,520,161
193,166,1466,38,1485,79
193,168,1427,43,1444,86
193,174,1091,503,1160,631
193,178,791,-5,806,27
193,180,714,19,729,57
194,40,805,-4,819,29
194,57,768,8,781,44
194,62,785,17,792,25
194,66,1758,-15,1778,20
194,67,1443,40,1464,84
194,76,1787,7,1807,46
194,88,1908,99,1941,152
194,100,526,104,546,153
194,101,137,66,156,102
194,106,1182,319,1237,414
194,110,1226,49,1247,92
194,111,358,89,392,134
194,118,844,-17,858,11
194,122,1220,411,1282,516
194,124,1434,22,1457,54
194,125,819,-7,833,24
194,134,1749,-27,1766,6
194,152,767,6,780,41
194,158,520,109,541,159
194,161,666,181,692,249
194,165,497,111,519,161
194,166,1466,38,1485,79
194,168,1427,44,1444,86
194,174,1090,502,1162,630
194,178,792,-5,806,27
194,180,714,19,729,57
195,40,805,-4,818,29
195,57,768,8,781,44
195,62,775,14,792,25
195,66,1760,-15,1778,20
195,67,1442,39,1464,84
195,76,1787,7,1806,45
195,88,1907,99,1941,153
195,100,526,104,546,153
195,101,136,66,156,103
195,106,1183,319,1237,414
195,110,1224,50,1247,92
195,111,357,89,391,134
195,118,844,-17,858,11
195,122,1221,410,1283,513
195,124,1434,22,1457,63
195,125,818,-7,833,24
195,134,1749,-27,1766,6
195,152,767,6,779,41
195,158,521,108,541,159
195,161,666,181,693,248
195,165,497,111,517,161
195,166,1466,37,1485,79
195,168,1427,44,1444,86
195,174,1091,500,1163,629
195,178,792,-5,806,25
195,180,714,19,730,57
196,40,805,-3,818,29
196,57,767,8,781,44
196,62,775,14,791,25
196,66,1760,-15,1778,20
196,67,1442,39,1464,84
196,76,1787,7,1806,45
196,88,1907,100,1941,153
196,100,527,104,546,153
196,101,135,66,155,95
196,106,1183,319,1237,414
196,110,1223,50,1247,93
196,111,356,88,390,134
196,118,845,-17,858,14
196,122,1222,409,1283,510
196,124,1434,22,1457,63
196,125,818,-7,833,24
196,134,1750,-27,1766,5
196,152,767,6,778,41
196,158,522,108,541,159
196,161,666,181,696,248
196,165,496,111,516,161
196,166,1466,37,1485,79
196,168,1427,44,1444,86
196,174,1091,498,1164,627
196,178,793,-6,807,25
196,180,714,19,730,57
197,40,804,-3,818,29
197,57,767,8,781,44
197,62,775,14,781,22
197,66,1760,-15,1779,20
197,67,1442,40,1464,84
197,76,1787,6,1806,44
197,88,1907,101,1942,154
197,100,529,104,546,153
197,101,134,67,155,95
197,106,1183,319,1237,414
197,110,1222,50,1246,93
197,111,356,88,388,134
197,118,845,-17,858,14
197,122,1221,408,1285,509
197,124,1434,22,1457,63
197,125,817,-7,833,24
197,134,1750,-27,1766,5
197,152,770,6,777,41
197,158,522,108,542,159
197,161,667,181,698,248
197,165,496,110,516,161
197,166,1467,37,1485,79
197,168,1427,44,1444,86
197,174,1091,496,1164,624
197,178,793,-6,807,27
197,180,714,19,731,57
198,40,804,-3,818,29
198,57,766,8,780,44
198,62,775,14,781,22
198,66,1760,-15,1779,20
198,67,1441,40,1465,84
198,76,1787,6,1806,43
198,88,1907,101,1942,154
198,100,530,104,546,153
198,101,133,67,154,95
198,106,1184,319,1237,414
198,110,1222,51,1246,93
198,111,357,88,385,134
198,118,845,-17,858,14
198,122,1220,407,1286,509
198,124,1433,22,1457,63
198,125,817,-7,833,25
198,134,1750,-27,1766,5
198,152,769,6,777,41
198,158,523,108,543,159
198,161,667,181,699,248
198,165,496,110,516,161
198,166,1467,36,1485,79
198,168,1426,44,1444,87
198,174,1092,494,1164,619
198,178,794,-6,807,27
198,180,714,19,731,56
199,40,803,-3,818,30
199,57,766,8,780,44
199,62,775,14,781,22
199,66,1760,-15,1780,20
199,67,1441,40,1464,84
199,76,1788,6,1806,37
199,88,1908,101,1943,155
199,100,531,104,546,153
199,101,133,67,153,95
199,106,1184,318,1237,414
199,110,1221,51,1245,93
199,111,357,87,382,134
199,118,846,-17,858,14
199,122,1220,406,1286,509
199,124,1433,22,1457,63
199,125,816,-7,833,25
199,134,1750,-27,1766,5
199,152,768,6,776,41
199,158,523,108,545,160
199,160,1906,104,1981,160
199,161,668,181,700,247
199,165,495,110,516,161
199,166,1467,36,1485,79
199,168,1426,44,1443,87
199,174,1092,492,1163,614
199,178,794,-6,807,27
199,180,714,19,732,56
200,40,803,-3,818,30
200,57,765,8,780,44
200,62,775,14,781,22
200,66,1760,-15,1780,21
200,67,1441,40,1464,83
200,76,1788,5,1806,37
200,88,1908,102,1943,155
200,100,531,104,546,145
200,101,132,67,153,96
200,106,1184,318,1237,413
200,110,1221,51,1244,93
200,111,357,87,380,134
200,118,846,-17,858,13
200,122,1219,405,1287,509
200,124,1433,22,1456,63
200,125,816,-6,833,25
200,134,1750,-27,1766,4
200,152,768,6,776,41
200,158,523,109,547,160
200,160,1906,104,1981,160
200,161,669,181,700,247
200,165,495,110,516,161
200,166,1466,35,1486,79
200,168,1426,44,1443,87
200,174,1093,490,1163,609
200,178,795,-6,806,27
200,180,715,19,732,56
201,40,802,-2,817,29
201,57,765,8,780,44
201,62,775,14,780,22
201,66,1760,-14,1781,21
201,67,1441,40,1464,83
201,76,1788,5,1806,37
201,88,1908,102,1944,156
201,100,531,104,547,145
201,101,132,67,152,96
201,106,1184,318,1237,413
201,110,1221,51,1243,93
201,111,358,86,377,134
201,118,846,-17,859,13
201,122,1219,404,1288,509
201,124,1433,22,1456,63
201,125,816,-6,833,26
201,134,1750,-27,1766,4
201,152,767,6,776,41
201,158,524,109,548,160
201,160,1906,104,1981,159
201,161,671,181,700,245
201,165,495,110,515,161
201,166,1466,35,1486,79
201,168,1426,44,1442,87
201,174,1094,488,1163,606
201,178,795,-6,807,27
201,180,715,19,733,55
202,40,802,-2,817,30
202,57,765,8,779,31
202,62,775,10,781,22
202,66,1760,-14,1781,21
202,67,1440,40,1464,82
202,76,1788,5,1806,37
202,88,1909,102,1945,156
202,100,532,104,548,144
202,101,131,67,153,96
202,106,1185,317,1237,412
202,110,1221,51,1241,93
202,111,357,86,374,132
202,118,847,-17,859,13
202,122,1219,403,1288,509
202,124,1433,22,1456,63
202,125,816,-6,833,26
202,134,1750,-27,1766,4
202,152,766,6,771,41
202,158,525,110,550,160
202,160,1906,104,1980,159
202,161,672,181,700,244
202,165,495,111,515,161
202,166,1466,35,1486,79
202,168,1426,44,1442,87
202,174,1096,485,1162,603
202,178,795,-6,808,27
202,180,715,19,734,55
203,40,801,-2,817,30
203,57,764,8,779,31
203,62,775,10,781,33
203,66,1760,-13,1781,21
203,67,1440,40,1464,82
203,76,1788,4,1806,37
203,88,1909,102,1945,156
203,100,532,104,549,133
203,101,131,67,152,96
203,106,1185,317,1237,410
203,110,1221,51,1240,93
203,111,355,86,375,134
203,118,847,-17,860,13
203,122,1219,402,1289,509
203,124,1433,22,1456,63
203,125,815,-6,833,26
203,134,1750,-27,1766,4
203,152,765,7,771,41
203,158,526,110,550,161
203,160,1906,104,1980,158
203,161,673,181,700,242
203,165,495,111,515,161
203,166,1465,36,1487,78
203,168,1426,44,1442,87
203,174,1098,483,1161,601
203,178,796,-6,809,27
203,180,716,19,734,55
204,40,801,-2,817,30
204,57,764,8,779,37
204,62,775,10,781,33
204,66,1760,-13,1782,21
204,67,1440,39,1464,81
204,76,1789,4,1806,37
204,88,1910,102,1946,156
204,100,532,104,550,144
204,101,130,67,150,96
204,106,1185,316,1237,409
204,110,1222,51,1238,93
204,111,354,86,376,134
204,118,847,-17,860,13
204,122,1219,402,1289,509
204,124,1433,22,1456,63
204,125,815,-6,832,26
204,134,1751,-27,1766,4
204,152,763,7,771,41
204,158,526,111,550,161
204,160,1906,104,1979,157
204,161,674,180,699,241
204,165,494,111,515,160
204,166,1465,36,1487,78
204,168,1426,44,1442,88
204,174,1101,481,1160,598
204,178,796,-6,809,26
204,180,716,19,735,55
205,40,800,-2,817,30
205,57,763,9,778,37
205,62,775,9,780,32
205,66,1760,-13,1782,22
205,67,1440,39,1464,81
205,76,1789,4,1806,37
205,88,1911,102,1947,156
205,100,527,104,551,153
205,101,129,66,148,96
205,106,1185,316,1237,406
205,110,1222,51,1237,93
205,111,353,86,376,134
205,118,848,-17,860,13
205,122,1220,401,1290,509
205,124,1432,22,1456,63
205,125,815,-5,832,26
205,134,1751,-26,1766,4
205,151,1755,-31,1770,5
205,152,762,7,771,41
205,158,527,111,551,162
205,160,1906,103,1978,156
205,161,675,179,700,241
205,165,494,111,514,160
205,166,1465,36,1487,78
205,168,1426,45,1442,88
205,174,1103,479,1159,598
205,178,796,-6,809,26
205,180,717,18,735,55
206,40,800,-2,817,31
206,57,762,9,778,38
206,62,776,9,780,32
206,66,1761,-13,1783,22
206,67,1441,39,1463,81
206,76,1789,4,1806,36
206,88,1911,102,1947,156
206,100,527,104,551,153
206,101,129,66,147,96
206,106,1186,315,1238,403
206,110,1222,51,1236,94
206,111,351,86,376,134
206,118,848,-17,860,13
206,122,1220,401,1290,509
206,124,1432,22,1456,63
206,125,815,-5,832,26
206,134,1751,-26,1766,4
206,151,1755,-31,1770,5
206,152,762,8,771,35
206,158,527,111,551,162
206,160,1906,103,1978,156
206,161,676,179,701,241
206,165,494,111,514,159
206,166,1465,36,1487,77
206,168,1426,45,1442,88
206,174,1105,478,1158,597
206,178,797,-6,809,26
206,180,719,18,735,55
207,40,800,-2,817,31
207,57,762,9,778,38
207,62,775,10,780,33
207,66,1761,-12,1783,22
207,67,1441,38,1463,81
207,76,1788,4,1806,36
207,88,1912,102,1948,156
207,100,526,104,552,153
207,101,128,66,146,96
207,106,1185,315,1238,401
207,110,1221,50,1235,94
207,111,350,87,376,133
207,118,848,-17,860,13
207,122,1220,401,1290,509
207,124,1432,23,1456,63
207,125,815,-5,831,26
207,134,1750,-26,1767,4
207,151,1755,-31,1770,5
207,152,762,8,770,36
207,158,528,111,550,162
207,160,1906,102,1978,156
207,161,677,178,702,241
207,165,494,111,514,159
207,166,1465,36,1487,77
207,168,1426,46,1442,88
207,174,1107,477,1158,597
207,178,797,-6,809,26
207,180,720,18,735,55
208,40,800,-2,816,31
208,57,762,9,778,38
208,62,775,5,780,39
208,66,1762,-12,1784,22
208,67,1441,38,1463,81
208,76,1788,4,1806,36
208,88,1913,102,1948,156
208,100,526,104,553,154
208,101,128,66,145,96
208,106,1185,314,1238,401
208,110,1221,51,1234,94
208,111,349,87,377,133
208,118,848,-17,860,13
208,122,1221,400,1290,509
208,124,1432,23,1456,63
208,125,816,-5,831,26
208,134,1750,-26,1767,4
208,151,1755,-31,1770,5
208,152,761,8,770,42
208,158,528,111,551,162
208,160,1906,102,1978,156
208,161,677,177,703,242
208,165,494,110,514,158
208,166,1464,36,1487,76
208,168,1426,46,1442,89
208,174,1108,476,1158,597
208,178,797,-6,809,26
208,180,722,17,735,54
209,40,800,-2,816,31
209,57,761,10,777,45
209,62,774,6,780,40
209,66,1762,-12,1785,22
209,67,1442,37,1463,81
209,76,1788,4,1806,36
209,88,1913,102,1949,156
209,100,526,105,553,154
209,101,127,66,144,96
209,106,1184,313,1238,402
209,110,1219,51,1233,94
209,111,347,88,377,133
209,118,849,-17,861,12
209,122,1221,400,1290,509
209,124,1432,23,1455,63
209,125,816,-6,830,26
209,134,1750,-27,1767,4
209,151,1755,-31,1770,5
209,152,761,8,770,43
209,158,529,111,552,162
209,160,1906,101,1977,156
209,161,677,176,704,242
209,165,494,110,513,157
209,166,1464,35,1487,76
209,168,1426,46,1442,89
209,174,1108,475,1159,597
209,178,798,-6,809,25
209,180,723,17,735,54
210,40,800,-2,816,31
210,57,761,10,777,45
210,62,774,6,781,40
210,66,1763,-13,1785,22
210,67,1442,37,1463,81
210,76,1788,4,1806,36
210,88,1913,103,1949,157
210,100,527,105,554,154
210,101,127,66,143,96
210,106,1183,312,1237,402
210,110,1217,51,1233,94
210,111,346,88,377,133
210,118,849,-17,861,12
210,122,1222,399,1290,508
210,124,1432,23,1455,63
210,125,816,-6,830,26
210,134,1749,-27,1767,4
210,152,760,8,771,43
210,158,529,110,553,162
210,160,1906,101,1977,156
210,161,678,176,705,242
210,165,494,109,513,156
210,166,1464,35,1487,76
210,168,1426,46,1441,90
210,174,1108,474,1160,596
210,178,798,-6,809,25
210,180,724,17,735,53
211,40,800,-2,815,31
211,57,761,10,777,45
211,62,773,6,781,40
211,66,1764,-13,1786,22
211,67,1443,37,1463,81
211,76,1788,5,1805,36
211,88,1913,103,1950,158
211,100,527,105,554,154
211,101,126,66,142,96
211,106,1182,311,1237,402
211,110,1215,51,1232,94
211,111,345,88,377,133
211,118,849,-17,862,12
211,122,1222,398,1290,508
211,124,1431,23,1455,63
211,125,816,-6,829,26
211,134,1749,-27,1767,4
211,152,760,8,769,43
211,158,530,110,554,162
211,161,677,175,706,242
211,165,494,109,513,158
211,166,1464,34,1486,76
211,168,1426,46,1441,90
211,174,1108,473,1161,595
211,178,798,-7,807,23
211,180,725,17,737,54
212,40,800,-2,815,31
212,57,761,10,777,46
212,62,772,7,781,40
212,66,1765,-13,1786,22
212,67,1443,37,1462,81
212,76,1787,5,1805,36
212,88,1913,104,1950,158
212,100,528,106,555,154
212,101,125,66,142,96
212,106,1182,311,1237,402
212,110,1215,52,1231,94
212,111,343,88,376,133
212,118,849,-17,863,12
212,122,1222,397,1289,507
212,124,1431,24,1455,63
212,125,816,-6,829,26
212,134,1749,-27,1767,4
212,152,760,8,769,43
212,158,531,110,555,162
212,161,677,175,707,241
212,165,494,108,512,158
212,166,1465,34,1486,76
212,168,1426,47,1441,90
212,174,1109,471,1161,593
212,178,799,-7,808,23
212,180,727,17,737,54
213,40,800,-2,815,31
213,57,761,10,777,46
213,62,772,7,781,40
213,66,1766,-13,1786,22
213,67,1444,36,1463,81
213,76,1787,5,1804,36
213,88,1912,105,1951,159
213,100,528,106,555,155
213,101,124,66,142,96
213,106,1181,310,1237,402
213,110,1214,52,1231,94
213,111,342,88,375,133
213,118,849,-18,863,12
213,122,1223,396,1289,505
213,124,1431,24,1454,63
213,125,816,-6,828,26
213,134,1749,-27,1767,4
213,152,758,8,771,43
213,158,531,110,556,162
213,160,1907,99,1977,155
213,161,677,175,708,241
213,165,493,108,512,158
213,166,1465,33,1486,76
213,168,1425,47,1441,90
213,174,1110,470,1163,589
213,178,798,-7,808,24
213,180,728,17,739,54
214,40,800,-2,814,31
214,57,761,10,776,46
214,62,772,7,780,40
214,66,1767,-13,1787,22
214,67,1444,36,1463,80
214,76,1787,4,1804,29
214,88,1912,105,1951,159
214,100,529,106,547,152
214,101,123,66,141,96
214,106,1181,310,1237,402
214,110,1214,52,1230,95
214,111,341,87,374,133
214,118,849,-18,864,12
214,122,1223,395,1289,503
214,124,1431,24,1454,63
214,125,816,-6,828,26
214,134,1749,-26,1766,4
214,152,758,8,770,43
214,158,531,110,557,161
214,160,1907,99,1976,155
214,161,677,175,709,241
214,165,493,108,511,158
214,166,1465,33,1485,76
214,168,1425,46,1441,90
214,174,1112,468,1164,585
214,178,798,-7,808,13
214,180,727,17,741,54
215,40,800,-2,814,31
215,57,760,10,776,46
215,62,772,7,780,40
215,66,1768,-13,1787,22
215,67,1444,37,1463,80
215,76,1787,4,1804,29
215,88,1912,106,1952,160
215,100,529,106,547,151
215,101,122,66,141,96
215,106,1180,309,1237,402
215,110,1214,53,1229,95
215,111,340,87,372,133
215,118,849,-18,864,12
215,122,1224,394,1290,501
215,124,1431,24,1454,63
215,125,816,-6,828,26
215,134,1749,-26,1766,4
215,152,757,8,769,43
215,158,532,110,558,161
215,160,1907,99,1976,155
215,161,677,175,710,241
215,165,493,108,511,158
215,166,1466,33,1485,76
215,168,1425,46,1441,90
215,174,1113,467,1165,581
215,178,798,-7,811,12
215,180,727,17,741,54
216,40,800,-2,813,31
216,57,760,11,776,46
216,62,771,7,779,40
216,66,1769,-13,1787,22
216,67,1444,37,1463,80
216,76,1787,4,1803,28
216,88,1912,106,1952,160
216,100,530,106,551,155
216,101,122,67,141,96
216,106,1180,309,1237,402
216,110,1213,53,1229,95
216,111,339,86,370,133
216,118,849,-18,865,12
216,122,1225,393,1290,497
216,124,1430,24,1453,62
216,125,816,-5,828,27
216,134,1749,-26,1766,4
216,152,756,8,768,43
216,158,532,110,559,162
216,160,1907,99,1975,155
216,161,678,175,711,240
216,165,492,108,511,158
216,166,1466,33,1485,76
216,168,1424,46,1441,90
216,174,1115,465,1167,576
216,178,798,-7,814,25
216,180,726,17,740,53
217,40,800,-2,813,31
217,57,760,11,776,46
217,62,771,7,779,40
217,66,1769,-13,1788,23
217,67,1444,37,1463,80
217,76,1787,3,1803,28
217,88,1912,106,1952,161
217,100,531,106,550,155
217,101,121,67,140,96
217,106,1179,309,1237,402
217,110,1213,53,1228,95
217,111,339,86,367,133
217,118,849,-18,865,12
217,122,1225,393,1291,494
217,124,1430,24,1453,62
217,125,815,-5,827,27
217,134,1748,-26,1766,4
217,152,755,8,767,43
217,158,533,110,561,163
217,160,1907,99,1975,155
217,161,678,175,712,239
217,165,492,108,511,158
217,166,1466,32,1485,75
217,168,1424,46,1441,90
217,174,1116,462,1168,574
217,178,798,-7,814,25
217,180,726,18,743,53
218,40,800,-2,812,31
218,57,760,11,776,46
218,62,771,7,779,41
218,66,1768,-12,1788,23
218,67,1444,37,1463,80
218,76,1786,3,1803,28
218,88,1912,106,1952,155
218,100,531,106,550,155
218,101,120,67,140,96
218,106,1179,309,1237,401
218,110,1213,53,1227,95
218,111,338,85,365,132
218,118,849,-18,865,12
218,122,1226,392,1291,492
218,124,1430,24,1453,61
218,125,815,-5,827,27
218,134,1748,-27,1766,4
218,152,755,8,767,43
218,158,533,111,562,163
218,160,1907,99,1974,154
218,161,679,175,713,238
218,165,492,108,511,158
218,166,1466,33,1485,75
218,168,1424,47,1441,90
218,174,1118,460,1169,574
218,178,798,-7,815,25
218,180,726,18,747,53
219,40,800,-2,812,31
219,57,760,11,776,46
219,62,770,6,778,41
219,66,1768,-12,1789,23
219,67,1444,37,1463,79
219,76,1789,2,1803,27
219,88,1912,106,1952,161
219,100,532,105,550,155
219,101,118,67,139,96
219,106,1179,308,1236,401
219,110,1213,53,1226,95
219,111,337,84,362,132
219,118,849,-18,866,12
219,122,1227,391,1291,491
219,124,1430,24,1453,61
219,125,815,-5,827,27
219,134,1748,-27,1766,4
219,152,754,8,767,44
219,158,534,112,563,163
219,160,1907,99,1973,154
219,161,679,175,714,236
219,165,491,108,510,158
219,166,1466,33,1485,75
219,168,1424,47,1441,91
219,174,1118,458,1170,574
219,178,798,-7,815,25
219,180,730,18,747,53
220,40,800,-2,812,31
220,57,760,10,776,46
220,62,770,6,778,41
220,66,1768,-11,1787,23
220,67,1444,37,1463,79
220,76,1789,2,1803,27
220,88,1912,106,1953,161
220,100,532,105,550,155
220,101,117,67,138,96
220,106,1179,308,1236,401
220,110,1213,53,1225,95
220,111,337,83,359,131
220,118,849,-18,866,12
220,122,1228,390,1291,491
220,124,1429,24,1453,61
220,125,814,-4,827,27
220,134,1748,-25,1766,4
220,152,753,8,767,44
220,158,535,112,564,163
220,160,1908,99,1972,152
220,161,680,175,714,235
220,165,491,108,511,157
220,166,1466,33,1485,75
220,168,1424,47,1442,91
220,174,1117,457,1171,574
220,178,798,-7,815,12
220,180,732,18,747,53
221,40,800,-1,811,31
221,57,760,10,775,46
221,62,769,6,779,41
221,66,1768,-11,1787,24
221,67,1444,37,1463,78
221,76,1789,2,1803,27
221,88,1912,106,1953,161
221,100,532,105,550,155
221,101,116,67,138,96
221,106,1178,307,1236,400
221,110,1213,53,1224,95
221,111,336,82,356,130
221,118,849,-18,866,12
221,122,1230,389,1291,492
221,124,1429,24,1453,61
221,125,814,-4,827,27
221,134,1748,-25,1766,4
221,152,752,9,766,44
221,158,536,112,565,163
221,160,1908,99,1972,151
221,161,682,174,715,234
221,165,491,108,511,157
221,166,1466,33,1485,74
221,168,1424,48,1442,92
221,174,1116,455,1173,574
221,178,800,-7,815,24
221,180,729,17,747,53
222,40,799,-1,811,31
222,57,760,10,775,46
222,62,768,7,779,41
222,66,1768,-11,1787,24
222,67,1445,36,1464,78
222,76,1789,1,1803,26
222,88,1912,106,1953,161
222,100,533,105,550,155
222,101,115,68,137,97
222,106,1178,306,1235,399
222,110,1213,53,1224,95
222,111,333,81,356,129
222,118,849,-18,867,12
222,122,1231,388,1291,492
222,124,1429,24,1453,61
222,125,814,-4,827,28
222,134,1748,-26,1766,4
222,152,752,9,766,44
222,158,538,113,565,163
222,160,1908,99,1971,151
222,161,683,173,715,234
222,165,491,108,511,156
222,166,1466,33,1485,74
222,168,1424,48,1442,92
222,174,1115,454,1174,573
222,178,802,-7,816,24
222,180,731,17,747,53
223,40,799,-1,812,31
223,57,760,10,774,46
223,62,767,7,780,41
223,66,1769,-11,1788,24
223,67,1445,36,1463,78
223,76,1788,1,1803,33
223,88,1912,106,1954,161
223,100,533,105,552,155
223,101,114,68,136,97
223,106,1178,306,1235,398
223,110,1211,52,1224,95
223,111,330,80,357,129
223,118,849,-18,867,12
223,122,1232,387,1291,492
223,124,1429,24,1453,62
223,125,813,-4,826,28
223,134,1748,-26,1766,4
223,152,752,10,766,44
223,158,539,113,566,163
223,160,1908,98,1970,150
223,161,684,172,715,234
223,165,490,108,510,155
223,166,1466,33,1485,73
223,168,1424,49,1442,92
223,174,1115,453,1176,573
223,178,802,-8,816,24
223,180,733,17,747,53
224,40,799,-1,812,32
224,57,760,10,774,46
224,62,767,7,780,41
224,66,1769,-11,1788,24
224,67,1444,35,1463,78
224,76,1788,1,1803,32
224,88,1912,106,1954,161
224,100,534,105,552,155
224,101,113,67,135,97
224,106,1178,305,1234,397
224,110,1209,52,1224,95
224,111,327,80,357,128
224,118,849,-18,867,12
224,122,1233,387,1291,492
224,124,1429,24,1453,63
224,125,813,-4,826,28
224,134,1749,-26,1766,4
224,152,751,10,766,45
224,158,541,112,566,163
224,160,1908,98,1969,149
224,161,686,172,715,234
224,165,490,108,510,155
224,166,1466,32,1485,73
224,168,1424,49,1443,92
224,174,1114,453,1178,572
224,178,802,-8,816,24
224,180,735,17,746,53
225,40,798,0,812,32
225,57,760,11,773,46
225,62,766,7,780,42
225,66,1770,-11,1788,24
225,67,1444,35,1463,78
225,76,1788,1,1802,32
225,88,1912,107,1955,161
225,100,534,105,553,155
225,101,112,67,134,97
225,106,1179,304,1234,394
225,110,1208,53,1225,95
225,111,325,79,356,127
225,118,849,-18,867,12
225,122,1233,387,1291,492
225,124,1429,24,1453,63
225,125,812,-4,825,28
225,134,1749,-26,1766,4
225,152,753,10,766,45
225,158,542,112,566,164
225,160,1909,97,1968,149
225,161,688,171,715,232
225,165,490,107,510,154
225,166,1467,32,1485,73
225,168,1424,49,1443,93
225,174,1114,451,1179,572
225,178,801,-8,816,24
225,180,737,16,746,53
226,40,798,0,812,32
226,57,760,11,773,46
226,62,765,8,780,42
226,66,1770,-11,1788,24
226,67,1443,35,1463,78
226,76,1788,2,1802,32
226,88,1911,107,1956,162
226,100,535,105,555,155
226,101,111,67,133,97
226,106,1179,304,1233,392
226,110,1206,53,1225,96
226,111,324,78,356,126
226,118,849,-18,867,12
226,122,1234,386,1291,492
226,124,1429,24,1453,64
226,125,812,-4,824,28
226,134,1750,-27,1766,4
226,152,752,10,765,45
226,158,543,112,566,164
226,160,1909,96,1968,131
226,161,689,170,716,232
226,165,490,107,510,154
226,166,1467,32,1485,73
226,168,1424,49,1443,93
226,174,1114,450,1180,570
226,178,802,-8,816,21
226,180,740,16,746,53
227,40,798,0,812,32
227,57,759,11,773,47
227,62,765,8,780,42
227,66,1771,-11,1788,24
227,67,1443,34,1463,78
227,76,1788,2,1802,27
227,88,1911,108,1956,163
227,100,535,105,557,155
227,101,111,67,132,97
227,106,1179,303,1234,390
227,110,1205,53,1226,96
227,111,323,78,355,125
227,118,849,-18,867,12
227,122,1235,386,1292,491
227,124,1429,24,1453,65
227,125,811,-4,824,28
227,134,1750,-27,1766,4
227,152,752,10,765,45
227,158,545,111,566,164
227,160,1909,96,1967,130
227,161,690,169,716,234
227,165,490,106,509,154
227,166,1467,31,1485,73
227,168,1424,49,1443,93
227,174,1114,449,1181,567
227,178,802,-9,815,21
227,180,740,16,748,53
228,40,797,0,811,32
228,57,759,11,773,47
228,62,765,8,780,42
228,66,1772,-11,1789,25
228,67,1443,34,1463,78
228,76,1788,2,1801,26
228,88,1911,108,1957,164
228,100,535,106,558,155
228,101,110,67,131,97
228,106,1180,302,1234,390
228,110,1204,53,1226,96
228,111,322,77,354,124
228,118,850,-18,867,11
228,122,1235,386,1292,491
228,124,1429,25,1453,65
228,125,811,-4,824,28
228,134,1750,-27,1766,4
228,152,752,10,764,45
228,158,546,111,566,164
228,160,1909,95,1966,148
228,161,690,169,716,234
228,165,490,105,509,154
228,166,1467,31,1486,73
228,168,1424,49,1443,93
228,174,1114,447,1181,563
228,178,803,-9,815,24
228,180,739,16,749,53
229,40,797,0,811,33
229,57,759,11,772,47
229,62,764,8,780,42
229,66,1772,-11,1789,25
229,67,1442,34,1463,78
229,76,1788,2,1801,26
229,88,1911,109,1957,164
229,100,535,106,559,155
229,101,110,67,132,97
229,106,1180,301,1234,390
229,110,1203,54,1226,97
229,111,322,76,353,123
229,118,850,-18,867,11
229,122,1236,385,1292,491
229,124,1429,25,1453,58
229,125,810,-4,824,28
229,134,1750,-27,1766,4
229,152,752,10,764,45
229,158,547,111,566,163
229,160,1909,95,1966,139
229,161,691,169,716,234
229,165,490,105,509,154
229,166,1467,30,1486,73
229,168,1424,49,1443,93
229,174,1115,446,1180,558
229,178,803,-9,816,24
229,180,739,16,751,53
230,40,796,0,811,33
230,57,759,12,772,47
230,62,764,8,779,42
230,66,1772,-9,1789,25
230,67,1442,34,1463,78
230,76,1788,2,1801,26
230,88,1911,110,1958,164
230,100,536,106,560,155
230,101,109,67,131,97
230,106,1181,301,1234,390
230,110,1202,54,1226,97
230,111,322,76,351,122
230,118,850,-18,867,11
230,122,1236,385,1292,491
230,124,1429,25,1452,58
230,125,809,-4,824,28
230,134,1750,-27,1766,4
230,152,751,10,763,45
230,158,548,110,567,163
230,160,1909,94,1965,151
